dealer;izby;rozloha;resale;cena
Dealer;2;1099.627945;Yes;53.2
Owner;3;1625.025391;Yes;80
Dealer;3;1346.348031;Yes;160
Owner;1;574.9486653;Yes;28
Owner;1;694.8465547;Yes;24
Builder;2;1148.453608;No;55.7
Dealer;2;1044.776119;Yes;35
Owner;2;750.1875469;Yes;20
Owner;2;1041.028781;Yes;85
Owner;1;634.057971;Yes;56
Dealer;3;1368.421053;Yes;260
Dealer;3;1300;No;39
Owner;2;1133.086115;Yes;55
Dealer;3;1211.361738;Yes;290
Owner;1;603.9076377;Yes;20.4
Dealer;3;1337.593184;Yes;62.8
Dealer;3;2550.019616;Yes;1300
Owner;2;1069.270107;Yes;23
Dealer;3;1910.348977;Yes;63.5
Dealer;2;1160.092807;Yes;75
Dealer;2;875.0994431;Yes;55
Owner;7;3563.596491;Yes;130
Owner;2;940.0705053;Yes;24
Dealer;2;1065.117405;Yes;88
Dealer;3;1553.277415;Yes;150
Dealer;4;1670.186216;Yes;87
Owner;3;1200.120012;Yes;40
Owner;1;750.1875469;Yes;10
Owner;2;960.0357223;Yes;43
Dealer;2;990.0990099;Yes;86
Dealer;3;1214.705882;Yes;41.3
Dealer;3;1350.21097;Yes;48
Dealer;3;1400.437637;Yes;32
Owner;2;1050.213325;Yes;32
Dealer;1;728.6416904;Yes;120
Dealer;2;1110.095338;Yes;85
Owner;3;1575;Yes;37.8
Dealer;2;796.9185815;Yes;120
Dealer;1;406.1371841;No;36
Dealer;4;5575.344587;Yes;360
Dealer;2;935.0935094;Yes;85
Owner;2;602.7727547;Yes;20
Dealer;2;550.0442;Yes;56
Owner;2;1570.937653;Yes;160
Dealer;2;1250;Yes;200
Owner;4;2757.251572;Yes;250
Dealer;4;2634.178466;Yes;240
Dealer;2;910.00091;Yes;100
Dealer;3;1605.272051;Yes;47.5
Dealer;1;394.9367089;No;7.8
Owner;3;1213.171577;Yes;49
Dealer;2;1150.026137;Yes;110
Builder;2;1128.080528;No;130
Dealer;2;1190.146692;Yes;43
Owner;2;1173.17011;Yes;46
Dealer;2;760.0324281;Yes;75
Owner;2;970.0722394;Yes;47
Owner;2;850.0991782;Yes;30
Dealer;2;1362.215275;Yes;61
Dealer;1;600.0521785;Yes;46
Builder;2;1414.939125;No;43
Owner;3;1468.189233;Yes;90
Owner;1;675.087108;Yes;15.5
Dealer;3;1238.134544;Yes;120
Dealer;2;1199.976;Yes;200
Dealer;3;1749.734889;Yes;99
Dealer;2;1206.030151;Yes;84
Owner;3;1648.484848;Yes;54.4
Owner;1;906.6183137;Yes;30
Dealer;2;1200.048002;Yes;100
Dealer;2;1288.368336;Yes;31.9
Dealer;3;1497.75337;Yes;120
Dealer;2;1136.00996;Yes;36.5
Dealer;2;900;Yes;27.9
Dealer;2;1100.173712;Yes;38
Dealer;2;1200;Yes;87
Owner;1;480.0349116;Yes;22
Dealer;3;1770.14531;No;67
Owner;3;2375;Yes;190
Owner;2;700.152207;Yes;23
Dealer;4;3500.175009;Yes;600
Dealer;3;1665.400573;Yes;570
Dealer;1;655.0004888;Yes;67
Owner;4;2400;Yes;90
Dealer;2;1245.210728;Yes;65
Dealer;3;1037.013401;Yes;390
Dealer;2;1094.99852;Yes;37
Dealer;2;1500.028847;Yes;260
Owner;3;1360.039565;Yes;55
Owner;1;540.0914001;Yes;13
Owner;1;550.0728038;Yes;34
Owner;3;1780.151313;Yes;120
Dealer;3;1475.071295;Yes;300
Dealer;4;2259.059132;Yes;740
Dealer;3;1222.222222;Yes;220
Dealer;2;1294.219154;Yes;75
Dealer;2;1167.618059;Yes;180
Owner;3;1395.197923;Yes;86
Dealer;3;1300.012235;Yes;850
Owner;4;1762.114537;Yes;100
Dealer;2;1190.47619;Yes;180
Dealer;2;906.0681629;Yes;54.5
Dealer;2;1218.185773;Yes;56
Dealer;2;490.2564103;No;47.8
Dealer;3;2113.636364;Yes;83.7
Owner;1;698.494826;Yes;29.7
Dealer;3;1325;Yes;31.8
Builder;2;1038.834951;No;53.5
Owner;4;2296.819788;Yes;130
Owner;2;1248.175182;Yes;34.2
Dealer;3;1640.464798;Yes;48
Dealer;3;1976.184444;Yes;78
Owner;2;900.1097695;Yes;41
Dealer;3;1523.925632;Yes;100
Owner;2;1500.272777;Yes;55
Dealer;2;1135.07378;Yes;30
Dealer;3;1300.236407;Yes;55
Dealer;2;1140.021459;Yes;85
Dealer;4;2500;Yes;140
Dealer;5;6125.434266;Yes;670
Owner;2;1485.884101;Yes;130
Dealer;2;1020.106446;Yes;69
Owner;2;1250;Yes;46
Dealer;4;2350.028984;Yes;1500
Owner;2;1130.12086;Yes;72
Dealer;3;1400.16802;Yes;100
Dealer;2;1048.88402;Yes;76.6
Dealer;2;1275.835672;Yes;100
Dealer;3;1750.198886;Yes;110
Dealer;2;1255.172414;Yes;91
Dealer;2;1234.567901;Yes;29
Owner;2;1050.228311;Yes;23
Dealer;3;2462.121212;Yes;130
Owner;3;1302.083333;Yes;30
Dealer;4;1814.882033;Yes;140
Dealer;3;2985.76022;Yes;130
Dealer;3;1847.187238;Yes;110
Dealer;2;649.0588646;No;130
Owner;4;2591.026865;Yes;190
Dealer;2;864.8274669;Yes;100
Owner;1;484.4144903;Yes;11.5
Dealer;2;633.8742394;No;37.5
Dealer;3;1774.479755;Yes;110
Dealer;3;1355.990388;Yes;79
Dealer;3;1884.172947;Yes;95
Dealer;2;1020.092736;Yes;66
Owner;2;1210.074574;Yes;86
Dealer;2;778.0013414;Yes;58
Dealer;3;2228.571429;Yes;78
Owner;2;718.0960197;Yes;35
Dealer;3;1778.041191;Yes;120
Dealer;3;1720.917823;Yes;64.5
Dealer;2;965.2509653;Yes;25
Dealer;3;1715.492214;Yes;130
Dealer;2;1100.044596;Yes;74
Dealer;2;649.0588646;No;130
Dealer;2;1110.095338;Yes;85
Dealer;3;1503.081317;Yes;100
Dealer;4;2250;Yes;90
Dealer;3;1799.775028;Yes;160
Owner;2;1000;Yes;37
Dealer;2;1022.96023;No;49.9
Dealer;2;1155.306156;Yes;140
Owner;2;790.0280899;Yes;45
Owner;4;3332.323538;Yes;110
Owner;3;1433.691756;Yes;60
Dealer;2;975.0233738;Yes;73
Dealer;1;660.0324939;Yes;65
Dealer;3;799.3874426;Yes;26.1
Dealer;1;635.0792065;Yes;44.5
Dealer;3;1898.253607;Yes;75
Dealer;2;1273.261508;Yes;39
Owner;3;1954.666667;Yes;73.3
Dealer;2;1250;Yes;160
Owner;3;1418.280054;Yes;63
Dealer;2;1265.022138;Yes;60
Dealer;4;1944.012442;Yes;850
Dealer;4;3137.478608;Yes;220
Dealer;2;1060.031243;Yes;95
Owner;1;656.0580681;Yes;47
Owner;2;900.090009;Yes;30
Dealer;3;1484.241774;Yes;470
Dealer;3;932.8358209;No;140
Dealer;1;630.0023774;Yes;79.5
Dealer;3;1647.058824;Yes;140
Dealer;1;543.056633;Yes;28
Owner;2;882.038489;Yes;49.5
Dealer;3;1416.717264;Yes;350
Owner;3;1546.029515;Yes;110
Dealer;3;1625.320787;Yes;76
Dealer;3;1155.234657;Yes;32
Dealer;3;1954.040957;Yes;250
Dealer;3;1502;Yes;75.1
Owner;2;800;Yes;35
Owner;2;1009.174312;Yes;55
Owner;2;1250;Yes;72
Builder;1;592.8705441;No;47.4
Owner;3;2061.85567;Yes;140
Dealer;3;1363.539672;Yes;64.1
Owner;1;505.9265684;Yes;35
Owner;3;1365.08418;Yes;90
Dealer;2;1316.104331;Yes;55
Owner;3;1497.75337;Yes;120
Dealer;2;1100.110011;Yes;70
Dealer;3;1174.027935;Yes;31.1
Dealer;3;1340.044743;Yes;59.9
Owner;2;999.6140486;Yes;25.9
Dealer;2;1148.105626;Yes;70
Dealer;1;792.7927928;Yes;110
Dealer;2;1146.411483;Yes;59.9
Dealer;2;975.1960992;Yes;46
Owner;3;1875.360646;Yes;65
Dealer;2;986.3317325;Yes;26.7
Dealer;2;850.0303582;Yes;28
Owner;3;1564.210856;Yes;100
Dealer;1;550.017188;Yes;48
Dealer;3;961.1918779;Yes;160
Owner;2;1096.067054;Yes;34
Dealer;4;2265.529842;No;93
Dealer;1;665.077174;Yes;53
Dealer;3;1470.002756;Yes;480
Dealer;3;1976.528721;Yes;320
Owner;3;2299.908004;Yes;300
Owner;2;750;Yes;45
Owner;3;1210.136674;Yes;85
Dealer;3;1084.030557;Yes;59.6
Owner;2;1041.816871;Yes;57.8
Owner;2;627.6747504;Yes;13.2
Dealer;2;1101.159888;Yes;75
Dealer;3;1774.647887;Yes;50.4
Owner;2;700.1166861;Yes;18
Dealer;2;935.0393701;Yes;38
Owner;3;1236.312257;Yes;35
Dealer;2;1008.082622;Yes;44.9
Owner;1;589.9705015;Yes;24
Dealer;1;775.3540784;Yes;150
Dealer;2;899.6471972;Yes;45.9
Dealer;2;836.9981558;Yes;59
Owner;3;1500;Yes;90
Dealer;3;811.987894;Yes;110
Dealer;1;473.771334;No;83
Dealer;3;3500.228276;Yes;230
Dealer;3;1399.892934;Yes;52.3
Owner;3;1571.179178;Yes;99
Owner;2;1400.037334;Yes;75
Dealer;3;1475.048249;Yes;53.5
Dealer;1;528.8232492;Yes;22.2
Owner;2;1078.91492;Yes;35
Dealer;2;956.2084257;Yes;34.5
Owner;3;1024.182077;Yes;36
Dealer;2;1030.181087;Yes;25.6
Dealer;1;411.0152076;No;50
Dealer;3;1582.278481;Yes;140
Dealer;3;1275.184902;Yes;50
Owner;1;747.6190476;Yes;15.7
Dealer;2;1700.060716;Yes;140
Owner;2;1445.086705;Yes;55
Dealer;2;636.0424028;Yes;90
Owner;3;1000;Yes;12
Owner;1;444.9938195;Yes;10.8
Dealer;1;774.1027445;Yes;22
Dealer;4;2134.410153;Yes;74
Owner;3;2000;Yes;62
Owner;3;1920;Yes;120
Dealer;3;1361.285053;Yes;100
Dealer;4;1579.960357;Yes;550
Owner;3;1400.560224;Yes;30
Dealer;1;550.0868558;Yes;19
Owner;3;1704.694466;Yes;65
Owner;3;1169.113649;Yes;43
Dealer;3;2231.384914;Yes;92
Dealer;2;1059.322034;Yes;130
Dealer;1;450.0112503;Yes;60
Dealer;2;1386.748844;Yes;36
Owner;2;910.1069775;Yes;57
Dealer;3;1623.025319;Yes;300
Dealer;3;2017.703723;Yes;77.5
Dealer;3;1949.917898;Yes;190
Dealer;3;1900.161031;Yes;59
Dealer;2;1101.101101;Yes;66
Dealer;3;1489.361702;Yes;140
Owner;2;773.0881738;Yes;37
Dealer;2;913.5802469;No;37
Dealer;3;2107.925801;Yes;150
Dealer;2;880.0880088;Yes;80
Owner;3;1129.943503;Yes;30
Dealer;3;1250;Yes;62
Dealer;2;970.2009702;Yes;42
Dealer;2;1100.046318;Yes;95
Dealer;2;974.9303621;Yes;28
Owner;2;975.5501222;Yes;39.9
Dealer;2;800;Yes;35
Dealer;2;844.6951888;Yes;53.9
Owner;4;2123.252201;Yes;41
Dealer;3;1318.637275;Yes;32.9
Dealer;2;1017.857143;Yes;28.5
Dealer;2;1202.039825;Yes;99
Dealer;3;1356.085433;Yes;120
Dealer;3;1804.6922;Yes;270
Dealer;1;685.0357741;Yes;45
Owner;1;640.113798;Yes;13.5
Dealer;1;444.2132223;No;55.5
Dealer;3;2000;Yes;70
Owner;2;809.9352052;Yes;30
Dealer;3;1829.826167;Yes;140
Dealer;3;1504.651163;Yes;64.7
Dealer;3;2000;Yes;72
Dealer;2;1286.173633;Yes;84
Owner;2;899.8342411;Yes;38
Dealer;3;1023.67688;Yes;44.1
Dealer;3;1905.165114;Yes;180
Owner;1;549.9541705;Yes;18
Dealer;3;1485.282204;Yes;110
Dealer;4;3450.557103;Yes;99.1
Owner;2;904.9773756;Yes;50
Builder;2;505.7010135;No;47.9
Dealer;3;2925.292529;Yes;130
Dealer;3;1521.179499;Yes;130
Dealer;3;763.0311412;No;160
Owner;3;1660.210293;Yes;90
Dealer;2;1020.122262;Yes;80.1
Dealer;2;1190;Yes;59.5
Dealer;3;1844.090528;Yes;110
Owner;3;1449.275362;Yes;26
Dealer;3;1601.514159;Yes;220
Dealer;3;961.9406106;Yes;23
Dealer;1;868.0555556;Yes;32.5
Dealer;2;1100.066269;Yes;83
Dealer;2;1008.96861;Yes;180
Dealer;3;1051.428571;No;18.4
Dealer;2;1337.862556;Yes;51.2
Dealer;2;1050.006563;Yes;80
Owner;2;1022.146508;Yes;36
Owner;2;1055.099648;Yes;90
Dealer;3;1160.031637;Yes;220
Dealer;2;849.0766292;Yes;40
Owner;3;1302.559415;Yes;57
Dealer;2;870.0481303;Yes;23.5
Dealer;3;1350.364964;Yes;37
Dealer;3;1980.067322;Yes;300
Dealer;2;997.1014493;Yes;17.2
Dealer;2;1249.917769;Yes;190
Dealer;2;1342.175904;Yes;85
Dealer;3;1650.077181;Yes;310
Dealer;2;1317.027281;Yes;70
Owner;2;1197.809719;Yes;35
Owner;2;1146.072098;Yes;55
Dealer;1;525.030525;Yes;86
Dealer;3;1640.240569;Yes;90
Dealer;1;743.8231469;Yes;28.6
Dealer;2;1250;Yes;55
Owner;2;630.1197227;Yes;20
Dealer;2;1480.081877;Yes;94
Dealer;2;1098.538425;No;69.9
Owner;2;650.0541712;Yes;30
Dealer;4;2535.101404;Yes;130
Dealer;3;84210.52632;No;9200
Dealer;1;604.0361865;Yes;43.4
Owner;3;1300.052002;Yes;100
Dealer;3;1240.226476;Yes;46
Owner;2;1155.234657;Yes;32
Dealer;1;650.0426257;Yes;61
Owner;3;1800.288046;Yes;75
Owner;3;1350.256549;Yes;50
Owner;1;750.1875469;Yes;20
Dealer;4;2800;Yes;75.6
Dealer;1;676.3636364;Yes;37.2
Dealer;3;1434.13235;Yes;140
Dealer;2;627.0499711;No;65
Dealer;1;790.0487477;Yes;47
Dealer;2;941.2167365;Yes;110
Dealer;1;529.6394378;Yes;130
Dealer;2;735.1837959;No;29.4
Owner;3;1350.08438;Yes;72
Dealer;1;644.9803702;Yes;34.5
Dealer;3;2069.8892;Yes;170
Owner;1;339.8058252;Yes;4.9
Dealer;2;884.1036415;Yes;50.5
Builder;3;1307.317073;No;26.8
Owner;2;500;Yes;20
Dealer;2;845.0406676;Yes;160
Dealer;3;980.4339486;Yes;230
Owner;3;1594.202899;Yes;110
Dealer;2;960.9884453;Yes;84
Dealer;3;1733.860994;Yes;70.1
Dealer;3;1200;Yes;48
Dealer;3;2920.317063;Yes;490
Dealer;2;11744.96644;Yes;35
Owner;3;1305.948;Yes;110
Dealer;2;749.9318244;Yes;55
Dealer;4;4450.11996;Yes;1150
Owner;2;1222.120379;Yes;80
Dealer;3;951.1170095;Yes;43
Dealer;2;1300.156331;Yes;49.9
Dealer;5;5705.655311;No;340
Dealer;3;174909.0909;No;9620
Dealer;1;635.039223;Yes;34
Owner;2;1062.281723;Yes;36.5
Builder;2;718.4210526;No;27.3
Owner;3;1420.959147;Yes;120
Owner;2;1100.244499;Yes;45
Dealer;3;1610.070258;Yes;220
Dealer;2;1046.167842;Yes;46
Owner;2;930.2325581;Yes;32
Owner;3;1601.195559;Yes;75
Dealer;2;750;Yes;45
Dealer;2;936.2279512;Yes;41.4
Dealer;2;1275.022313;Yes;500
Dealer;1;700;Yes;98
Dealer;3;842.4226301;No;190
Owner;2;1099.29078;Yes;15.5
Owner;3;1562.212829;Yes;85
Owner;2;1000;Yes;44.5
Dealer;3;1163.027953;Yes;57
Owner;3;1400.180668;Yes;31
Owner;2;1255.01133;Yes;72
Owner;1;725.0880464;Yes;35
Dealer;3;1097.959184;Yes;26.9
Dealer;1;734.9762214;Yes;68
Dealer;1;8072.009292;Yes;69.5
Owner;1;749.6592458;Yes;16.5
Dealer;2;780.2340702;Yes;18
Dealer;2;1146.114244;Yes;93.5
Dealer;1;350.0072918;Yes;24
Dealer;4;2550.239723;Yes;250
Dealer;2;824.0197007;Yes;87
Owner;2;935.1432881;Yes;31
Dealer;2;823.3333333;Yes;24.7
Dealer;1;750;Yes;60
Owner;2;1110.026836;Yes;45.5
Builder;1;366.5776195;No;49.4
Owner;2;1098.059244;Yes;43
Owner;2;900;Yes;63
Dealer;2;1094.391245;Yes;24
Owner;3;1375.305623;Yes;45
Dealer;3;1981.178801;Yes;120
Dealer;2;1157.024793;Yes;70
Dealer;2;1219.688744;Yes;33.7
Dealer;4;1910.079342;Yes;130
Owner;3;1297.016861;Yes;60
Dealer;2;993.75;Yes;47.7
Dealer;3;1953.506544;Yes;100
Dealer;1;618.0175897;Yes;52
Dealer;2;1250;Yes;57.5
Dealer;2;1106.074343;Yes;61
Owner;2;1000;Yes;32
Dealer;3;2205.620776;Yes;62
Owner;2;816.2031439;Yes;27
Dealer;2;638.076866;Yes;43
Dealer;3;1724.853746;Yes;91.4
Dealer;1;665.0496831;Yes;85
Owner;3;1300.148588;Yes;70
Dealer;3;3187.641758;Yes;520
Dealer;3;1183.548673;Yes;240
Dealer;2;1186.186186;Yes;47.4
Dealer;1;759.6970392;Yes;33.1
Dealer;3;1650.165017;Yes;150
Dealer;2;592.0913512;Yes;28
Dealer;2;955.1098376;Yes;80
Dealer;2;702.8332967;Yes;160
Owner;3;910.2730819;Yes;28
Dealer;2;700.022106;Yes;95
Owner;3;1980.00198;Yes;200
Dealer;3;1350.037801;Yes;250
Dealer;2;711.6804555;Yes;160
Dealer;2;689.9563319;Yes;15.8
Dealer;3;1730.214675;Yes;108
Dealer;2;620.0140537;Yes;150
Dealer;3;1625.406352;Yes;130
Owner;2;740.0098668;Yes;30
Owner;1;439.0779363;Yes;20
Dealer;2;1015.056674;Yes;120
Owner;3;2400;Yes;330
Dealer;2;850.0510031;Yes;25
Dealer;3;1299.929095;Yes;55
Dealer;3;1661.129568;Yes;80
Owner;2;719.3143557;Yes;23.5
Dealer;2;729.9962078;Yes;77
Dealer;1;533.0019332;Yes;19.3
Owner;1;667.0372429;Yes;36
Dealer;2;1018.0472;Yes;110
Dealer;3;1428.137344;Yes;47
Owner;3;1796.324444;Yes;130
Dealer;2;807.0054945;Yes;23.5
Dealer;3;1342.182891;Yes;91
Dealer;3;2400;Yes;750
Owner;3;1153.039832;Yes;55
Dealer;2;1150;Yes;92
Owner;2;900;Yes;36
Owner;2;1199.904008;Yes;50
Dealer;2;603.4140532;No;76
Owner;3;1325.205407;Yes;50
Owner;2;1200.141193;Yes;34
Dealer;3;1865.403932;Yes;130
Owner;3;1900.121803;Yes;78
Dealer;2;865.0952859;Yes;34.5
Dealer;3;1100.125331;No;79
Dealer;2;1108.62069;Yes;64.3
Dealer;2;812.3270632;Yes;320
Owner;2;797.1412864;Yes;29
Dealer;1;650.0541712;Yes;48
Dealer;3;1582.946391;No;150
Dealer;3;1600;Yes;180
Owner;3;1920.307249;Yes;40
Dealer;3;1725.377426;Yes;48
Owner;3;1260.239445;Yes;60
Owner;3;1414.027149;Yes;200
Dealer;2;1315.037164;Yes;46
Dealer;3;1219.059734;Yes;230
Dealer;3;745.0523865;Yes;32
Dealer;3;1717.844106;Yes;160
Owner;2;1075.046516;Yes;52
Dealer;2;925.0243427;Yes;28.5
Owner;3;1224.846894;Yes;42
Dealer;3;1782.042495;Yes;390
Owner;2;1449.835685;Yes;75
Dealer;3;1600;Yes;160
Owner;2;857.1428571;Yes;45
Dealer;2;1079.136691;Yes;81
Dealer;4;3252.244048;Yes;250
Owner;3;1223.362273;Yes;31
Owner;3;1592.215834;Yes;72
Dealer;1;430.0101845;Yes;76
Dealer;2;901.463144;Yes;130
Owner;2;1100.034376;Yes;32
Dealer;4;2258.064516;No;140
Dealer;2;683.0341897;Yes;180
Dealer;3;1782.820097;Yes;110
Dealer;1;404.0237467;Yes;49
Owner;2;1180.376245;Yes;32
Dealer;2;998.8776655;Yes;44.5
Owner;2;1800;Yes;45
Owner;3;1571.16451;Yes;85
Dealer;3;1860.407352;Yes;74.9
Dealer;5;3375;No;270
Dealer;3;1840.168244;Yes;70
Dealer;3;1883.767535;Yes;84.6
Dealer;1;700;Yes;35
Dealer;1;550.0550055;Yes;15
Dealer;3;1300.712295;Yes;210
Owner;3;1480.111008;Yes;80
Dealer;3;1433.928965;Yes;130
Owner;2;1059.907834;Yes;23
Owner;2;1280.227596;Yes;54
Dealer;4;1149.852886;Yes;680
Dealer;3;1500.115393;Yes;130
Owner;3;2027.369488;Yes;80
Dealer;3;2063.357204;Yes;170
Dealer;1;747.1049682;Yes;20
Owner;3;2000;Yes;69
Owner;2;719.9868345;Yes;350
Dealer;1;800;Yes;56
Owner;3;2059.569075;Yes;65
Dealer;4;3500.011667;Yes;1500
Owner;2;1000;Yes;30
Dealer;3;1624.187906;Yes;130
Dealer;2;1401.755241;Yes;230
Owner;3;1600;Yes;80
Owner;3;1350.024546;Yes;55
Dealer;1;685.0272613;Yes;49
Owner;3;1648.160999;Yes;95
Dealer;1;600.0282366;Yes;85
Builder;2;1102.071006;No;59.6
Owner;2;898.8764045;Yes;60
Dealer;3;2345.17502;No;270
Dealer;2;1100;Yes;55
Dealer;1;500;Yes;31
Builder;3;1202.857143;No;42.1
Dealer;3;1550.227367;Yes;75
Dealer;3;1292.407108;Yes;40
Dealer;2;72851.97887;No;7860
Owner;3;1202.115724;Yes;75
Builder;2;1050;No;33.6
Owner;3;1495.170877;Yes;80.5
Dealer;2;580;No;23.2
Owner;3;1388.337961;Yes;35
Dealer;2;750.1129688;Yes;16.6
Dealer;2;1190.227605;Yes;57
Owner;2;932.9187028;Yes;42
Dealer;3;634.3046638;No;89.9
Dealer;1;550.0550055;Yes;45
Owner;2;980.0078401;Yes;25
Builder;3;1474.418605;No;63.4
Dealer;2;849.0566038;Yes;45
Dealer;2;725.0665877;Yes;24.5
Dealer;4;3571.074298;Yes;360
Dealer;2;919.8423127;Yes;35
Dealer;3;1557.285873;Yes;140
Dealer;2;970.0618833;Yes;58
Dealer;2;660.0115502;Yes;160
Dealer;2;800;Yes;81
Dealer;1;449.01582;Yes;86
Dealer;2;1358.024691;Yes;38.5
Owner;2;1050.213325;Yes;32
Dealer;3;1300.348874;Yes;41
Owner;3;1100.070972;Yes;31
Dealer;3;1962.580139;Yes;150
Owner;3;1600;Yes;46
Dealer;2;1267.759563;Yes;23.2
Owner;2;639.0359686;Yes;70
Dealer;3;1650.456823;Yes;56
Owner;2;1430;Yes;57.2
Owner;2;784.0940913;Yes;56
Dealer;2;752.0746888;Yes;29
Dealer;2;1102.978041;Yes;110
Owner;2;1147.540984;Yes;74.2
Owner;2;1070.184171;Yes;43
Dealer;1;545.0185306;Yes;25
Owner;3;1500.182949;Yes;41
Owner;2;712.1057986;Yes;35
Owner;3;1440.144014;Yes;80
Dealer;3;1469.797455;Yes;82
Owner;1;520.0208008;Yes;30
Dealer;3;1862.089031;Yes;64
Dealer;2;480.4532578;No;42.4
Dealer;3;2100.210021;Yes;140
Dealer;4;3846.153846;No;250
Dealer;3;1524.003048;Yes;120
Owner;1;400;Yes;28
Dealer;2;1224.489796;Yes;120
Owner;2;1399.956924;Yes;65
Dealer;3;1790.243175;Yes;120
Dealer;2;1127.626858;Yes;22
Dealer;2;593.3351395;Yes;21.9
Dealer;2;872.029649;Yes;120
Dealer;3;1882.916809;Yes;110
Dealer;3;1986.276634;Yes;110
Dealer;2;1207.54717;Yes;22.4
Owner;1;539.9568035;Yes;25
Dealer;3;1862.208129;Yes;64.6
Owner;2;1400.180668;Yes;62
Owner;4;1909.959072;Yes;28
Dealer;3;1948.148148;Yes;52.6
Dealer;3;1672.240803;Yes;65
Dealer;3;1675.579323;Yes;47
Dealer;2;850.0088543;Yes;48
Dealer;3;1480.191554;Yes;68
Dealer;3;1476.708283;Yes;110
Dealer;3;1226.004194;Yes;76
Owner;2;9900.990099;Yes;20
Dealer;3;2089.0668;Yes;83.5
Dealer;2;760.0857533;Yes;39
Dealer;1;715.0518413;Yes;60
Owner;2;1070.234114;Yes;48
Dealer;2;1300.031516;Yes;82.5
Dealer;1;555.1969012;Yes;43
Dealer;1;788.6435331;Yes;50
Dealer;3;733.7390479;No;170
Owner;2;1150.218542;Yes;50
Dealer;3;1595.092025;Yes;78
Dealer;3;1342.824163;Yes;34.9
Owner;2;920.0283086;Yes;65
Owner;2;1064.908722;Yes;42
Owner;3;2550.428936;Yes;110
Builder;4;2394.153226;Yes;95
Dealer;2;1200.068575;Yes;70
Dealer;2;1171.652422;Yes;65.8
Owner;1;600.0960154;Yes;12.5
Dealer;4;2769.162605;Yes;250
Owner;3;714.9666349;Yes;30
Dealer;2;703.9066821;Yes;140
Dealer;1;650.1182033;Yes;16.5
Dealer;1;562.9926185;Yes;45
Dealer;2;1046.153846;No;81.6
Dealer;3;1884.863303;Yes;84.8
Dealer;3;1600;Yes;68
Owner;3;1550.108147;Yes;43
Dealer;1;650.0029546;Yes;110
Owner;2;900.2057613;Yes;35
Dealer;2;980.1053248;Yes;67
Dealer;3;2867.225408;Yes;260
Dealer;2;1115.625;Yes;35.7
Dealer;3;1850.103832;Yes;98
Dealer;3;2113.52657;Yes;210
Dealer;3;1410.002203;Yes;64
Dealer;4;2090.410243;Yes;80
Builder;3;1449.82831;No;38
Owner;1;670.0441249;Yes;41
Dealer;3;1550.387597;Yes;60
Dealer;2;1248.603352;Yes;44.7
Dealer;1;600.0436395;Yes;55
Dealer;2;1066.666667;Yes;160
Dealer;2;1271.726535;Yes;43.9
Dealer;2;1098.370549;Yes;18.2
Dealer;1;621.0272521;Yes;85
Dealer;3;1848.484848;Yes;61
Owner;1;556.916908;Yes;25
Owner;1;530.1524188;Yes;16
Owner;2;1215.189873;Yes;48
Owner;2;1150.22656;Yes;33
Dealer;3;1577.070762;Yes;230
Dealer;3;1610.371075;Yes;67.7
Dealer;3;1509.892398;Yes;87
Dealer;2;1084.990958;No;42
Dealer;2;1100.046318;Yes;95
Owner;2;800;Yes;31
Owner;2;793.166565;Yes;26
Dealer;3;1530.054645;Yes;56
Owner;3;1200.154859;Yes;62
Dealer;3;1756.954612;Yes;120
Dealer;2;1000;Yes;95
Dealer;4;2035.179532;Yes;140
Dealer;2;576.6482956;No;56.5
Dealer;1;550.0301386;Yes;73
Dealer;2;567.1230657;No;140
Dealer;2;572.6872247;Yes;19.5
Owner;1;600;Yes;36
Dealer;3;1779.173208;Yes;68
Dealer;3;1595.179015;Yes;90
Owner;4;2384.196185;Yes;140
Owner;1;660.2112676;Yes;15
Owner;2;948.2525061;Yes;35
Dealer;2;1152.959262;Yes;270
Dealer;1;621.875;No;19.9
Dealer;3;1014.507457;Yes;200
Dealer;4;5155.661313;Yes;520
Dealer;3;1420.929455;Yes;85
Dealer;2;809.5455985;No;230
Dealer;3;1699.790795;Yes;65
Dealer;1;643.7435367;No;24.9
Dealer;3;1625.355547;Yes;40
Owner;3;1150.146382;Yes;55
Dealer;2;1050.006563;Yes;160
Dealer;3;1529.411765;No;260
Dealer;3;1115.082202;Yes;31.2
Dealer;1;650.0426257;Yes;61
Dealer;2;950.0503815;Yes;66
Dealer;2;1240.135287;Yes;66
Owner;3;1690.090731;Yes;95
Dealer;3;1950.268162;Yes;80
Dealer;3;2390.091982;Yes;330
Dealer;1;692.2077922;Yes;53.3
Owner;1;410.0084104;Yes;58.5
Dealer;2;1022.835395;Yes;43
Builder;3;1113.793103;No;32.3
Dealer;2;1137.065876;Yes;92
Dealer;1;640.0877835;Yes;35
Dealer;3;1850.016518;Yes;280
Dealer;4;2445.531347;No;110
Owner;3;2181.818182;Yes;120
Builder;2;1034.328358;No;69.3
Dealer;2;1020.408163;Yes;160
Dealer;1;736.7025195;Yes;100
Dealer;1;599.0016639;Yes;18
Dealer;3;2164.093768;Yes;75.7
Dealer;3;1450.292398;Yes;62
Dealer;1;368.2338237;Yes;38.3
Dealer;3;1430.184419;Yes;76
Owner;2;750.0468779;Yes;40
Dealer;3;1500.150015;Yes;100
Owner;2;1322.685301;Yes;53
